interval_start_utc,interval_end_utc,respondent,coal,hydro,natural_gas,nuclear,other,petroleum,solar,wind
2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,PACE,1507.8750000000000000,28.2916666666666667,896.8750000000000000,0E-20,91.6666666666666667,0E-20,256.0416666666666667,1036.6666666666666667
2023-03-04 00:00:00+00:00,2023-03-05 00:00:00+00:00,PACE,1578.3333333333333333,31.5833333333333333,1106.0833333333333333,0E-20,109.4166666666666667,0E-20,236.9166666666666667,791.6250000000000000
2023-03-05 00:00:00+00:00,2023-03-06 00:00:00+00:00,PACE,1073.5000000000000000,29.2916666666666667,924.3750000000000000,0E-20,86.1666666666666667,0E-20,411.1250000000000000,558.9583333333333333
2023-03-06 00:00:00+00:00,2023-03-07 00:00:00+00:00,PACE,1942.0000000000000000,36.6250000000000000,1157.2083333333333333,0E-20,76.5833333333333333,0E-20,207.4166666666666667,444.9583333333333333
2023-03-07 00:00:00+00:00,2023-03-08 00:00:00+00:00,PACE,2009.3750000000000000,31.0833333333333333,1289.7916666666666667,0E-20,93.6666666666666667,0E-20,174.5416666666666667,249.8333333333333333
2023-03-08 00:00:00+00:00,2023-03-09 00:00:00+00:00,PACE,1761.7916666666666667,27.2916666666666667,645.4166666666666667,0E-20,81.7500000000000000,0E-20,158.1666666666666667,333.9583333333333333
2023-03-09 00:00:00+00:00,2023-03-10 00:00:00+00:00,PACE,1990.1250000000000000,29.2500000000000000,929.6250000000000000,0E-20,87.0000000000000000,0E-20,377.6666666666666667,800.2916666666666667
2023-03-10 00:00:00+00:00,2023-03-11 00:00:00+00:00,PACE,1969.6250000000000000,33.2083333333333333,1272.0833333333333333,0E-20,75.7083333333333333,0E-20,150.2916666666666667,1123.7083333333333333
2023-03-11 00:00:00+00:00,2023-03-12 00:00:00+00:00,PACE,1160.2916666666666667,26.2500000000000000,925.6666666666666667,0E-20,72.1666666666666667,0E-20,177.6666666666666667,1401.9583333333333333
2023-03-12 00:00:00+00:00,2023-03-13 00:00:00+00:00,PACE,1545.0416666666666667,35.5416666666666667,1091.9583333333333333,0E-20,91.2916666666666667,0E-20,279.7500000000000000,257.5833333333333333
2023-03-13 00:00:00+00:00,2023-03-14 00:00:00+00:00,PACE,1387.8333333333333333,36.6250000000000000,974.0416666666666667,0E-20,86.9583333333333333,0E-20,230.3750000000000000,634.9583333333333333
2023-03-14 00:00:00+00:00,2023-03-15 00:00:00+00:00,PACE,1403.5416666666666667,36.3750000000000000,927.7083333333333333,0E-20,96.2916666666666667,0E-20,154.2500000000000000,818.0833333333333333
2023-03-15 00:00:00+00:00,2023-03-16 00:00:00+00:00,PACE,1239.6666666666666667,37.9166666666666667,793.8333333333333333,0E-20,90.9583333333333333,0E-20,103.2916666666666667,1027.8750000000000000
2023-03-16 00:00:00+00:00,2023-03-17 00:00:00+00:00,PACE,1439.0416666666666667,32.7083333333333333,851.7083333333333333,0E-20,94.3750000000000000,0E-20,202.2083333333333333,702.4166666666666667
2023-03-17 00:00:00+00:00,2023-03-18 00:00:00+00:00,PACE,1255.0833333333333333,39.7916666666666667,839.3750000000000000,0E-20,61.6250000000000000,0E-20,445.8333333333333333,533.6250000000000000
2023-03-18 00:00:00+00:00,2023-03-19 00:00:00+00:00,PACE,1189.9166666666666667,37.0833333333333333,1017.9583333333333333,0E-20,111.1666666666666667,0E-20,505.8750000000000000,726.5416666666666667
2023-03-19 00:00:00+00:00,2023-03-20 00:00:00+00:00,PACE,901.5833333333333333,44.7500000000000000,1009.6666666666666667,0E-20,94.0833333333333333,0E-20,96.4166666666666667,1094.5416666666666667
2023-03-20 00:00:00+00:00,2023-03-21 00:00:00+00:00,PACE,1377.5000000000000000,33.9166666666666667,940.9583333333333333,0E-20,76.1250000000000000,0E-20,117.5833333333333333,575.9166666666666667
2023-03-21 00:00:00+00:00,2023-03-22 00:00:00+00:00,PACE,1467.9166666666666667,24.9583333333333333,707.2500000000000000,0E-20,87.0000000000000000,0E-20,193.4166666666666667,772.0000000000000000
2023-03-22 00:00:00+00:00,2023-03-23 00:00:00+00:00,PACE,1818.4166666666666667,36.6666666666666667,825.7083333333333333,0E-20,90.2500000000000000,0E-20,281.8750000000000000,171.6666666666666667
2023-03-23 00:00:00+00:00,2023-03-24 00:00:00+00:00,PACE,1264.5833333333333333,43.1250000000000000,715.7916666666666667,0E-20,76.0000000000000000,0E-20,197.3750000000000000,944.1250000000000000
2023-03-24 00:00:00+00:00,2023-03-25 00:00:00+00:00,PACE,803.1250000000000000,33.3333333333333333,698.6666666666666667,0E-20,75.2500000000000000,0E-20,303.3333333333333333,1031.1666666666666667
2023-03-25 00:00:00+00:00,2023-03-26 00:00:00+00:00,PACE,1069.9583333333333333,38.0416666666666667,880.7500000000000000,0E-20,71.7916666666666667,0E-20,377.2916666666666667,1480.5416666666666667
2023-03-26 00:00:00+00:00,2023-03-27 00:00:00+00:00,PACE,1138.4166666666666667,34.5416666666666667,1090.2083333333333333,0E-20,78.3333333333333333,0E-20,204.1666666666666667,861.2500000000000000
2023-03-27 00:00:00+00:00,2023-03-28 00:00:00+00:00,PACE,1182.3333333333333333,33.1666666666666667,1210.4583333333333333,0E-20,95.0416666666666667,0E-20,365.2500000000000000,401.2083333333333333
2023-03-28 00:00:00+00:00,2023-03-29 00:00:00+00:00,PACE,1352.7916666666666667,38.4166666666666667,719.4166666666666667,0E-20,110.0833333333333333,0E-20,436.0833333333333333,866.8750000000000000
2023-03-29 00:00:00+00:00,2023-03-30 00:00:00+00:00,PACE,1596.2916666666666667,34.2916666666666667,814.1666666666666667,0E-20,75.8333333333333333,0E-20,429.7500000000000000,367.4166666666666667
